region,survey_year,survey_date,survey_index,station_code,latitude,longitude,biotope,admin,habitat,depth,stratum,fish,LPI,demo,N_cells_stratum,N_fish_cells_sampled,fish_sampling_weights,N_LPI_cells_sampled,LPI_sampling_weights,N_demo_cells_sampled,demo_sampling_weights,rugosity,minDepth,maxDepth,abioticCover,coverType,percentCover
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Rubble,Orbicella faveolata,0
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Soft,Orbicella faveolata,0
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Other spp,1
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Porifera spp,3
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Rhodophyta cru. spp,3
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Siderastrea siderea,1
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Rubble,Siderastrea siderea,0
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Soft,Siderastrea siderea,0
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Stephanocoenia intersepta,1
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Rubble,Stephanocoenia intersepta,0
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Soft,Stephanocoenia intersepta,0
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Turf Algae Free of Sediment,8
STTSTJ,2013,7/11/2013,8912,179,18.31604,-64.68544,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.364583,50,51,Hard,Turf Algae with Sediment,26
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Bare Substrate,6
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Cyanophyta spp,3
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Dictyota spp,4
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Erythropodium caribaeorum,8
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Gorgonacea plumes/rods/whips,2
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Helioceris cucullata,1
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Rubble,Helioceris cucullata,0
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Soft,Helioceris cucullata,0
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,MacroOtherFleshy,1
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Madracis decactis,1
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Rubble,Madracis decactis,0
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Soft,Madracis decactis,0
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Porifera spp,21
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Porites astreoides,1
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Rubble,Porites astreoides,0
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Soft,Porites astreoides,0
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Rhodophyta cru. spp,2
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Turf Algae Free of Sediment,15
STTSTJ,2013,7/10/2013,8913,180,18.36923,-64.79666,STJ,OPEN,BDRK,DEEP,STJ_OPEN_BDRK_DEEP,1,1,1,19,3,6.3,3,6.3,3,6.3,0.327083,48,67,Hard,Turf Algae with Sediment,35
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Soft,Bare Substrate,42
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Colpophyllia natans,1
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Dictyota spp,5
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Lobophora spp,15
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Montastraea cavernosa,2
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Orbicella franksi,3
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Porifera spp,6
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Porites astreoides,3
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Rhodophyta cru. spp,3
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Siderastrea siderea,3
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Stephanocoenia intersepta,1
STTSTJ,2013,7/10/2013,8914,181,18.34668,-64.79312,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.829166,57,60,Hard,Turf Algae with Sediment,16
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Bare Substrate,3
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Soft,Bare Substrate,24
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Dictyota spp,5
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Gorgonacea plumes/rods/whips,2
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Lobophora spp,21
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Orbicella franksi,4
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Porifera spp,10
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Turf Algae Free of Sediment,2
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Rubble,Turf Algae Free of Sediment,2
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Hard,Turf Algae with Sediment,15
STTSTJ,2013,7/10/2013,8915,182,18.34669,-64.7917,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.6375,51,57,Rubble,Turf Algae with Sediment,12
STTSTJ,2013,7/10/2013,8916,183,18.34805,-64.79172,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.46875,51,56,Soft,Bare Substrate,87
STTSTJ,2013,7/10/2013,8916,183,18.34805,-64.79172,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.46875,51,56,Hard,Dictyota spp,2
STTSTJ,2013,7/10/2013,8916,183,18.34805,-64.79172,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.46875,51,56,Hard,Erythropodium caribaeorum,1
STTSTJ,2013,7/10/2013,8916,183,18.34805,-64.79172,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.46875,51,56,Hard,Orbicella franksi,1
STTSTJ,2013,7/10/2013,8916,183,18.34805,-64.79172,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.46875,51,56,Hard,Porifera spp,4
STTSTJ,2013,7/10/2013,8916,183,18.34805,-64.79172,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,0,999,11,90.8,11,90.8,N/A,N/A,0.46875,51,56,Hard,Turf Algae with Sediment,4
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Bare Substrate,25
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Soft,Bare Substrate,8
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Cyanophyta spp,1
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Erythropodium caribaeorum,18
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Gorgonacea plumes/rods/whips,5
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Millepora spp,3
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Porifera spp,28
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Rubble,Porifera spp,3
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Turf Algae Free of Sediment,5
STTSTJ,2013,7/10/2013,8917,184,18.35571,-64.79416,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.2875,56,59,Hard,Turf Algae with Sediment,5
STTSTJ,2013,7/18/2013,8918,185,18.35807,-64.68395,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.120833,87,90,Hard,Bare Substrate,52
STTSTJ,2013,7/18/2013,8918,185,18.35807,-64.68395,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.120833,87,90,Hard,Cliona spp,4
STTSTJ,2013,7/18/2013,8918,185,18.35807,-64.68395,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.120833,87,90,Hard,MacroOtherFleshy,1
STTSTJ,2013,7/18/2013,8918,185,18.35807,-64.68395,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166,0.120833,87,90,Hard,Magnoliophyta spp,42
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Bare Substrate,4
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Rubble,Bare Substrate,17
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Soft,Bare Substrate,25
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Cliona spp,1
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Dictyota spp,1
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Lobophora spp,29
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,MacroOtherFleshy,2
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Porifera spp,4
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Porites astreoides,1
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Siderastrea siderea,4
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Hard,Turf Algae with Sediment,4
STTSTJ,2013,7/18/2013,8919,186,18.3648,-64.68922,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.227083,77,79,Rubble,Turf Algae with Sediment,8
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Bare Substrate,3
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Soft,Bare Substrate,24
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Dictyota spp,4
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Erythropodium caribaeorum,10
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Gorgonacea plumes/rods/whips,5
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Meandrina meandrites,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Rubble,Meandrina meandrites,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Soft,Meandrina meandrites,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Millepora spp,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Montastraea cavernosa,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Rubble,Montastraea cavernosa,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Soft,Montastraea cavernosa,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Other spp,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Porifera spp,20
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Porites astreoides,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Rubble,Porites astreoides,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Soft,Porites astreoides,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Rhodophyta cru. spp,2
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Siderastrea siderea,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Rubble,Siderastrea siderea,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Soft,Siderastrea siderea,0
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Turf Algae Free of Sediment,1
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Hard,Turf Algae with Sediment,24
STTSTJ,2013,7/17/2013,8920,188,18.37472,-64.74136,STJ,VIIS,PVMT,DEEP,STJ_VIIS_PVMT_DEEP,1,1,1,999,11,90.8,11,90.8,6,166.5,0.238,50,50,Rubble,Turf Algae with Sediment,1
STTSTJ,2013,7/16/2013,8921,190,18.36664,-64.68546,STJ,VICR,PVMT,DEEP,STJ_VICR_PVMT_DEEP,1,1,0,165,2,82.5,2,82.5,N/A,N/A,0.23125,60,75,Hard,Bare Substrate,2
STTSTJ,2013,7/16/2013,8921,190,18.36664,-64.68546,STJ,VICR,PVMT,DEEP,STJ_VICR_PVMT_DEEP,1,1,0,165,2,82.5,2,82.5,N/A,N/A,0.23125,60,75,Rubble,Bare Substrate,0
